"company_code;plant_code;supplier_code;supplier_plant;part_code;part_name;line_dc;date_scan_dc;npk_dc;line_ma;date_scan_ma;npk_ma;line_delivery;date_scan_delivery;npk_delivery;cust_part_number","","","","","","","","","","","","","","",""
"80J7","6","5011","2","10011418C26A161","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A162","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A163","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A164","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A165","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A166","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A167","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A168","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A169","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A170","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A171","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A172","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A173","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A174","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A211","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A214","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
